entrezgene,FDRPval_m1m2,FDRPval_m2m2a,FDRPval_m7m8,FDRPval_m8m8a,FDRPval_busted
768654,1,1,0.172903806978105,1,0.3678815113439258
418288,1,1,0.0103553195285501,0.839813674637485,1
421414,1,1,0.00156833716873502,0.435764058416947,0.0028401416465414007
422301,6.6874961943969e-12,6.93080798745148e-13,0,0,0
421181,1,1,0.622328383688128,0.0189865900446106,6.875494748959302e-7
426787,1,1,1,0.782853393982539,1
417933,3.50639121528057e-5,5.3790791408048e-6,0,4.63408189709258e-15,0
431611,1,1,1,1,3.981831603802431e-6
415841,1,1,0.0614441237371937,0.388891033191592,1
429496,1,1,0.00385221517908945,0.69705909699323,1
424354,0,0,0,0,0
419969,1,1,1.00102299828739e-4,0.731608404366874,1
421322,1,1,0.132868400847042,0.113724435290239,1.2622172174819118e-13
419187,1,1,1,1,0.836983728475932
418431,1,1,1,1,0
100859605,1,1,0.479337015673044,0.855062253096899,4.6229835141030287e-7
100858920,1,1,0.0016871238959294,0.794616996456533,0.5770591093368334
416724,1,1,1,0.236379259011783,0.20532886517502152
415689,1,1,1,1,7.581630712658232e-6
426249,1,1,9.57695659482735e-5,0.0802938315565449,1.807702565924828e-11
NA,0.539625662443766,0.178512444146486,0.0098593236721837,0.00522037791628678,1
416404,1,1,0.993899817124042,1,0.09821881067768731
419988,1,1,1,0.930295845366416,0
772261,1,1,0.0939244426522726,0.657272056070623,0.3700401647687856
415917,1,1,1,0.565671435462347,0.6185391611432002
426178,1,1,0.00618797673017439,0.166707768924324,3.2741380327265774e-15
423779,1,1,0.182888741002025,0.724672979513111,0
426887,1,1,1,1,1
101749073,1,1,0.0351614874866904,0.0495532688031347,4.4432019900797763e-13
421961,1,1,1.81109244443561e-7,0.0378712850183238,1.384053422952652e-7
100858839,1,1,1,1,0.0232932718071475
395447,0.00217375177164122,4.06634202554847e-4,7.18323240040847e-16,2.36650048341364e-6,0
770660,1,1,1,1,0.0012493202274885908
423426,1,1,0,0.130668378958301,0
427948,1,1,1.58877567276922e-9,6.74311691489247e-5,3.097882795485691e-7
396234,1,1,0.882487179809651,1,1
421517,0.0101506703610733,0.00210647625152902,0,2.73510373512348e-7,0
427253,1,1,0.00263111224288835,0.167992888736759,0.19777540884237196
374270,0.107582508845077,0.0278336347313012,0,3.30376325860018e-8,0
418441,1,1,0.287908132157213,0.636102104078937,2.9092408093223822e-8
432370,1,1,1,0.301538131478677,2.091478573505613e-5
NA,1,1,1,0.359258787614701,0.035580939904548796
419365,0.796064384266077,0.286853147025753,0.0430097738883766,0.0253543597533673,6.0675529308107766e-12
395188,1,1,0,1,9.459510630817115e-9
414893,1,1,1.21772207486873e-10,0.0165842964976285,3.954871307786915e-4
425375,1,1,1,1,1
427378,0.076114195389626,0.0189445221850036,6.32453545966685e-10,2.79493643507007e-5,3.4525105927032326e-14
421362,1.60290354796441e-5,2.38691649859051e-6,0,2.2789426666069e-12,0
428329,1,1,1,1,1
419435,1,0.646871520572433,5.59335488907473e-9,1,0
423285,1,1,1.93257862413466e-14,0.674510287071929,0
423628,1,1,1.33375825622907e-13,0.426722684813237,1
426323,1,1,9.12332370768394e-4,1,1
418968,1,1,3.24643356374179e-4,0.0528467544344082,1.0749234761807696e-4
101749993,1,1,0.00252012652499132,0.598662763024217,1.1831742337762994e-4
100857812,1,1,0.00604488766582044,1,0
416312,1,1,0,0.0189396750802687,0
419222,1,1,1,0.290103899763594,0
423882,0,0,0,0,4.091868351292437e-9
415865,1,1,1,1,1
431583,1,1,6.5494915750461e-12,2.3963714040653e-4,0
423809,1.6275735865102e-7,2.09800511688732e-8,0,5.98849379670975e-12,0
769785,1,1,9.80403325364906e-5,0.228031633786969,0.61315209628668
396173,1,1,5.46839638423039e-7,0.961988299513025,0.008470305020290591
423935,1,1,7.66475898366595e-11,0.726759127056852,0
769813,1,1,3.45883847384303e-8,0.00491753612182166,0.07144608459282413
373978,1,1,6.14953952721375e-8,0.0985106201494178,0
420065,1,1,1,1,1
424803,1,1,0,1,0
424504,0,0,0,0,0
420574,1,1,9.08123958427259e-10,0.155729725047628,0.28794527294085526
424527,0.568810061396425,0.190325922981651,0.00571660312295295,0.0155213183894878,1
418828,1,1,4.6953964848221e-4,0.91953519801702,0
422049,2.15713101980542e-4,3.57542477323736e-5,0,1.47513578720895e-10,0.34524106789543674
NA,0,0,0,0,0
395938,3.26590279518375e-4,5.51918599989326e-5,2.09658453469044e-9,1.51952549300262e-8,8.303550683345323e-10
416009,1,1,1.04880769096316e-7,0.755755795957057,0.3568517786307117
424772,1,1,0.474604350392423,1,0
395308,2.97806686166636e-7,3.90351350020832e-8,2.76817248601106e-15,9.11031185608468e-15,0.004087341177059491
417871,1,1,1,1,0.4825563723505058
417712,1,1,0,0.107291071926718,0
417986,1,1,1,1,1
NA,1,1,0.13461094589446,0.816507631359752,0.005233921598524713
420079,1,1,8.5585878693111e-9,0.347037017188655,0
100858641,1,1,1,1,9.458162830708932e-4
770629,0.0130807431695558,0.00276819529321946,6.18946843551328e-9,3.20151185746465e-7,3.6643186201307254e-4
420846,1,1,1,1,3.240097692703794e-8
421306,1,1,1,0.128191971207754,1
100857237,1,1,1,1,0.0015626183243781196
418245,0.17015608477975,0.0466073881596163,1.59043838107275e-6,0.00503671704305159,1.193485486729059e-7
422868,1,1,0,1,0.24156618557523415
100859517,1,1,1,1,0.6976528891435686
417166,1,1,1.15181654610861e-4,0.970682993631662,0
425021,8.24769279693088e-4,1.46095461629498e-4,3.32164527572431e-10,2.12219370753609e-4,1.5242836564378925e-9
419092,1,1,1,0.845061699641012,6.807940826189646e-7
426885,1,1,2.41339015404051e-5,0.636648069761788,3.132711577073397e-10
424312,1,1,1,1,1
420780,0.635994427104385,0.217701589480559,0.00410974184159245,0.328296628594651,0.012193412316459323
769424,1,1,1,0.520836515433621,1
418620,1,1,1.04677307337011e-6,0.45348676112864,7.270569537197683e-10
421352,1,1,1,1,0.018108936896393306
NA,1,1,1,0.61655188576346,0.0027929100110693607
420333,0.00313069286938722,5.99742381001111e-4,1.46294880036142e-11,1.79714434700182e-7,1.2483029611258984e-10
101747549,6.00057886687301e-4,1.04532432148803e-4,0,1.44295077105841e-7,0
101751903,1,0.726512613081287,0.00316427788772227,0.0136965571570888,1.984042120230641e-11
418817,1,0.959092270170223,4.86178085537662e-9,0.0696734501473541,8.862698300556665e-6
416922,0.0329981471593616,0.0075517030126364,7.18323240040847e-16,1.72970342097554e-7,0
423043,1,1,8.73314733166615e-11,0.346246208814051,0
420356,0.0355096706137738,0.00818780289285922,7.54978773561011e-7,1.09404728137625e-5,1
426846,1,1,3.8698041838883e-5,0.43570922486849,0.06651419706044748
100859761,1,1,7.18323240040847e-16,0.529751819761025,0
100858102,1,1,1,0.184022285830088,0
100857616,1,1,1.46462805188927e-5,0.520591574583345,0
422095,1,1,3.83636260724571e-9,0.0273629135801276,0
769722,1,1,0.0657040078374967,1,0.9201796538286593
427964,1,1,0.00327291051448517,0.410105236928761,2.3443031711077183e-11
420674,1,1,0.00709313117106525,0.261781165678518,5.476821153605151e-6
423490,0.153831300992519,0.0415682507584416,6.83136401672255e-5,4.16660691953666e-5,0.02768305252232926
396104,1,1,1,1,0
395323,1,1,2.37546578777133e-13,0.00206972239225062,0
422982,1,1,2.28547077195323e-13,0.279878452080909,0.10362326682719326
421833,1,1,1.32584282873654e-5,0.0675814562794653,0.012441181211260796
422523,0.0416915248386296,0.00976214476750247,7.93530601471414e-9,4.1740167608161e-6,1
421843,1,1,8.34556854429018e-4,0.142183970899083,1
374026,1,1,0.4299500949544,0.418374830122711,0
395889,1,1,0,0.730930449460481,0
424133,1,1,0,1,1.4754744618448483e-13
424150,6.80078017710274e-12,7.05525324261367e-13,0,0,0
423927,1,1,0,0.1053789834054,0
374155,1,1,0.146439538943747,0.94295091162758,1
425016,1,1,1,1,1
415656,1,1,8.86596222106731e-6,0.21924523121016,0
416567,1,1,1,7.57846248439533e-4,0
101748292,1,1,7.76127330542336e-9,0.114323681603289,0
418142,1,1,1,0.738023886274419,0
419068,1,1,0.0120655712463498,0.23129053308567,0
425986,1,1,0.0153390008296688,0.163823103876936,7.773591650368575e-10
422434,1,1,5.08564324400539e-6,0.0660659658188635,0
424500,1,1,9.0497504934209e-4,1,0.19650878876621078
422665,8.22185830437278e-4,1.45610051376709e-4,0,1.32127172004543e-9,0
NA,1,1,0.0202005959165746,1,1
415579,1,1,2.26672621317858e-6,0.933990987700454,0.07553829328844489
429683,1,1,0.0781054516289839,0.918579877713615,0.07144242320028824
420033,1,1,0.0471404579911262,0.506073964359677,0.41835992529115035
101748498,1,1,1,0.836048990655795,0.12222929916404304
NA,1.27350710316011e-4,2.06181699063188e-5,4.31793281163801e-14,7.91368508110456e-11,2.611293270073534e-10
417158,1,1,9.29299338468802e-4,0.0381571806202183,1.5094365520848684e-4
396238,1,1,1,0.736207710275707,0.2393895987619606
421792,1,0.993132947127223,1.09280602066161e-4,0.0264635044173941,0.00311665562822943
425665,1,1,6.06935028056308e-8,1,3.330493572108119e-10
419309,1,1,0,0,0
395353,1,1,1,0.907570689778906,1.2428209787392503e-4
770874,1,1,1,0.892289534992754,0.2242714702345563
417450,1,1,0.0447458337328993,0.446086101644529,0
396516,1,1,6.45038922680037e-4,0.243092095323093,0
395769,1,1,1,1,1
395785,1,1,0,0,0
395722,1,1,2.10124742603481e-7,3.97094414644505e-5,0.044406914099632384
100857473,1,1,0.850418673885964,1,1
771852,1,1,1,1,0.8836329386690251
422003,1,1,7.07792670109458e-8,0.746113324390206,6.812910002049106e-4
416769,1,1,1,1,0.7706948723366304
418973,0,0,0,0,0
421950,0,0,0,0,0
378799,0.684709586571563,0.238324519140413,6.71929919909038e-15,4.44413900646405e-4,1.8815182360012457e-15
415722,1,1,4.16233387805921e-7,0.214163901983215,0
396315,1,1,1,0.976569219201872,0.283505641707799
417613,1,1,1.02924735923503e-4,0.617310212325452,0.003307215739760085
415691,1,1,4.39875694790053e-4,0.0975626190951715,1
396279,1,1,0.894971752773991,1,1
425300,1,1,0.0348350078074275,1,2.006571975613755e-4
416479,1,1,8.12370755723552e-9,0.425275892614423,0
419066,1,1,1,1,0.5867388922032066
100859283,1,1,1,1,0.26486826648700834
421278,1,1,1,0.776022813718409,1
771137,1,1,9.01969061357151e-6,7.11817229605739e-5,0
423979,1,1,2.15677992929399e-8,0.132818113328139,0
421237,0,0,0,0,0
373975,1,1,0.616895583597805,0.894991013650533,1.7512842177495086e-6
428339,0.0821114862561627,0.0206030879972241,7.48966345043374e-12,7.70881422739658e-4,0
424611,1,1,0.776381379554425,0.068044913025924,1.9611820228695104e-6
425290,1,1,8.33353140314912e-5,0.398136778476135,1
772263,1,1,8.55681929937062e-7,0.42891984908806,1
417542,1,1,0.131088087570685,0.88498289229452,2.1818826121844763e-4
418252,1,1,0.02582526549906,0.371960701648867,0
395555,2.10116906519014e-6,2.91918675504358e-7,0,2.9652056806377e-12,0
417213,1.31270208378545e-13,1.28068495979068e-14,0,0,0.29061309609768377
421127,1,1,7.32160452211601e-9,0.644577904753409,0
417152,0,0,0,0,0
425067,8.18672998004096e-5,1.30044789842249e-5,0,8.16326093064563e-13,0
427206,1,1,0.00144017667974354,1,0.49139228957406805
100857433,1,1,3.71766197589834e-6,1,0.0053229647631664
417729,1,1,7.18323240040847e-16,0.170860073918931,0
101751243,1.17549599946019e-5,1.7307402122971e-6,0,7.02078598654953e-12,2.732244867928419e-7
421114,1,1,1,0.271958339350121,1
419514,1,1,1,1,1.2341598265046296e-4
NA,1,1,1,1,1
414782,1,1,1,1,1
429024,1,1,0.0202561039174701,0.242874097210016,1.125407456726418e-6
417172,1,1,0.00145837155855007,0.60994152451311,1.282476051447198e-4
100857197,1,1,0.246251414496246,0.198963846541387,0
421773,1,1,1,1,0.003915479394959453
100858091,1,1,0.0374344259005672,0.049757845919836,0.9720069754551613
428971,0.0778515326111424,0.0194237245507636,4.05275216487917e-10,1.07457885079125e-4,1.6036986938789052e-5
418335,1,1,0.0149835683685533,0.465708445513591,0.0011512666544523718
771582,1,1,1,1,1
NA,1,1,1,0.187555001715288,0.8332028406101587
100858829,1,1,0,0.553147219120543,0
772225,1,1,0.00952973394116765,0.683191279885898,1
NA,1,0.48429900903022,3.07586559491396e-12,0.00803053640455431,4.896484641914547e-7
769141,1,1,1,0.0195144089881952,6.354307361281021e-11
769632,1,1,2.31016351662374e-10,1,1
395760,1,1,2.12287929222974e-9,0.0800295704016123,7.438722574256384e-7
420447,1,1,0.716452356446186,3.49443375085073e-8,1
426166,1,1,0.0501235582683759,1,9.440536399123877e-8
769288,1,1,0.991882658072865,0.170482036701617,0
428459,1,1,0.0132739653565101,1,0
421498,1.55131640290317e-9,1.78448941387521e-10,0,0,0
101747815,1,1,7.23116301868113e-5,1,0.0027520511952722334
429967,1,1,1,1,1
418752,0,0,0,0,0
419507,1,1,1,1,1
100857683,1,1,1,0.926842253326591,0.9339059034917457
419003,0,0,0,0,0
100857605,1,1,1,1,0.31104070038930687
422777,1,1,0.0136394052195045,0.945626976195238,1
421390,1,1,0.633727446730952,0.687026384852328,1
428385,1,0.737852709697675,NA,NA,0
424226,1,1,5.057113889013e-5,0.0136246683902762,3.499020557954643e-8
100857376,1,1,0.505061573918224,1,1
423288,1,1,1,0.794622378443006,1
100858563,1,1,2.09587989567597e-15,6.21041200015365e-6,0
426764,1,1,2.55924058820541e-7,0.298963720941259,0.8183463137498483
427396,1,1,1,1,1.1336100712111217e-4
378895,1,1,1,0.634752076623809,1
419533,1,1,6.92998449593268e-4,0.0127668136043366,0
415388,1,1,7.18323240040847e-16,0.0489789362217378,0
770061,1,1,1,1,1
423571,1,1,7.31497581215964e-7,0.519841011087833,1
419169,1,1,8.38949781261257e-4,0.445529969242422,0
425965,1,1,6.76444436592219e-4,0.584181140551452,0
425130,1,1,3.79464542399707e-4,0.330093346086166,0.7481370315599158
100857489,1,1,0.0822770642460539,0.937385663231121,1
101751597,1,1,1,1,1.7798939083799974e-6
396133,1,1,3.91612889820849e-13,1,0
416421,1,1,1.91131816956399e-8,2.42584848022197e-5,0
395683,1,1,3.99112154957561e-13,1,1
423739,1,1,5.27424347438121e-13,0.188284815516164,0.00471134605785551
419299,1,1,2.64800478589336e-9,0.626494200526093,1
414894,1,1,8.93495517224924e-14,0.6887136916302,0
427767,1,0.825512462318055,0.00716640558892549,1,2.688128334446668e-4
429912,1,1,0.243659717664951,0.110372266341865,0.006919234413838477
100857885,1.30441028901328e-8,1.57722766120123e-9,0,0,0
424000,1,1,6.62617503481616e-4,0.420452249943015,0.11752004242774038
419289,1,1,3.24819107621262e-6,0.0840123817151297,0.15258320197880035
100858624,1,1,5.84857471776547e-8,0.619348549149125,0.0697640253011469
418471,1,1,2.09587989567597e-15,0.774653188544231,0
100857594,1,1,0.00346233424194294,0.504656970414121,0.007981140717035215
425989,1,1,1,0.891654896359517,1
424606,2.45757284227134e-4,4.09807308130448e-5,0,6.23946112184489e-10,0
374236,1,1,1,0.470918193116723,0.6000928367233377
396148,1,1,1,1,0.19564363907705792
378903,1,1,3.24575454263028e-4,0.0145452755507219,1
424328,1,1,5.14059149686357e-8,0.12757679612321501,0
420179,1,1,0.0143323510723109,1,1
420910,1,1,0.00358157530725536,0.0125917045662226,0
427169,1.14898108663793e-6,1.56701113809191e-7,0,0,0
769006,1,1,0.00223791648182161,0.311394092640176,0.10713823299695015
769118,1,1,1,0.484277698842904,1
421579,1,1,1.56432500738989e-7,0.997866515112364,0
422673,1,1,2.37027163026384e-10,0.0385186409939433,1
427453,4.84992848515058e-5,7.53663709551735e-6,6.32629004881354e-11,8.71256362623122e-11,1
419108,1,1,1.64048230133848e-6,0.211279969572365,1
427105,1,1,0.00191103227814551,0.556829915154826,2.4010520325912056e-11
428333,1,1,3.58669012688102e-8,1,4.900158579723528e-5
100858492,1,1,3.43356928270349e-15,2.30881082260478e-6,0
424239,1,1,1,1,1
426775,1,1,0.00248408700056643,1,1
414338,1,1,1,1,0.15174864240625843
101748441,1,1,1.86270611263927e-5,0.0711049711296105,3.559396749359303e-4
776499,0.0137996155535493,0.00292932606605692,0,2.02814389943498e-8,8.501723423534782e-9
772071,1,1,0.00277839828189644,0.143761697692705,0.0022437701111582336
422070,1,1,1.60752274721705e-5,0.00134168804965362,0
419731,1,1,7.18323240040847e-16,0.242010848036824,0
418174,1,1,0.882039567536679,0.13719613784486,0.040772267802842606
100858314,1,1,1,0.675216025408309,1
426238,1,1,0.0709406287480268,0.0128557060014066,0.005521681201012147
772289,1,1,1.59246295302669e-9,0.33721319216742,1
419327,1,1,0.841155375267343,0.979215157122084,1
423962,1,1,1,0.159741747406972,1.417016195155804e-15
423053,7.65359271762713e-10,8.6726066761291e-11,0,0,0
100858513,1,1,0.0256523522206405,0.068548553273442,1
426978,1,1,0.0736492950264783,0.256627200565932,0.13915960781068956
100857115,1,1,1,1,0.007337846146733944
416722,4.82244182240783e-5,7.49159207201809e-6,0,6.96343443410085e-13,0
431296,1,1,1,1,0.02715961925696657
424494,1,1,4.06737656923256e-8,0.771869275308292,0
424029,7.82648952340032e-11,8.47633992565492e-12,0,0,0
423234,3.60886657744485e-15,0,0,0,0
428182,1,0.768073852913609,5.1324085321286e-9,0.0983668501392066,1
416350,1,1,1,0.316040788360299,3.9419033655855494e-4
429058,1,1,1,1,0
420709,0.285809273465693,0.0844026563145932,9.88894026605668e-4,0.0045486977602032,6.831931224286202e-4
395203,1,1,8.56898149072939e-6,0.731268027659184,0.40808296140199374
396203,0.759463834465778,0.270682745148359,5.27642832398916e-4,0.0582838982204707,0.9564029461946498
415627,0.322964520676683,0.0973289580313006,0,3.31346669655706e-4,9.932903873126372e-7
374020,1,1,0.0152086605332683,0.384723752124093,0.006483111867874423
419814,1,0.499372539720982,1.92660104591842e-4,0.0851842138813935,1
424449,1,1,0.025017623194668,1,0.17369125987465087
426468,1,1,1,1,6.915892538205276e-4
418021,1,1,6.30569749802684e-5,0.146675534205494,0.8611979476791528
776097,0.0168321081465549,0.0036312511010273,0,1.1300726374241e-7,0.02049598680665738
424158,1,1,5.41038262704654e-15,0.816192642279916,0
100857840,0,0,0,0,0
378902,1.65521076463533e-8,2.01313968823349e-9,0,7.14841193747767e-14,2.2872141372732414e-14
419212,1,1,1,0.103342115924054,3.5356407724043755e-14
419961,1,1,0.0117783454567683,1,0
415437,0,0,0,0,0
424914,1,1,0.0228965340666717,0.868129730852508,0.33114985933466845
419416,1,1,1,1,0
419263,1,1,1,1,6.780428085115037e-8
101750838,1,1,5.1774453457018e-7,0.0624935573061624,0
420219,1,1,2.90226420851921e-6,0.211412479550443,9.70783950094415e-7
426821,1,1,0.95137290049856,0.35024094365680303,0.04340151610732108
415467,1,1,0,2.76727194225119e-4,0
395271,1,1,8.29655169285801e-6,1,1
418803,1,1,0.052642792105053,0.0768141276996208,1
395631,1,1,1,0.608259241198508,1
418078,1,1,5.07691041221634e-9,0.133026517994865,0
771694,1,1,0,0.918640486104456,0.03487371081992727
422983,0.321978095561941,0.0969765085230019,5.72366411401939e-7,0.553236485658021,4.766704587194599e-16
428334,1,1,1,0.483640024442542,0.20884652422463157
768579,1,1,0.406217318566043,0.340133643439094,1
428320,1.77444120115356e-4,2.91476534245372e-5,0,8.24493599185067e-14,0
404297,1,1,1,1,0.02675684512998582
424086,2.25124884132133e-7,2.92789720770679e-8,0,0,0
417714,0.438151881579328,0.139111079948503,2.3492177704924302e-09,0.161043326644297,0.07481282105607118
422085,1,1,1,0.465889604664471,0.8903205808916109
430280,1,1,1,1,0.011259331802265618
417378,1,1,0.839600282831344,0.642960622508398,1
771294,1,1,0.33164196086536,0.811092264682179,1.0881607522320279e-4
420097,1,1,3.13487016885279e-4,1,0
425050,1,0.909338749705629,0.00273677821343833,0.0101343244479055,7.771133754804264e-10
420340,0.00203971464220182,3.80344990460491e-4,0,9.78532706691146e-8,0
419040,0.328660143285279,0.0993063894379752,9.85199987247116e-8,9.50225770262913e-4,0
415580,1,1,0.801897140595903,0.716574883944576,0.20436153240251567
423848,0.00885183566033409,0.00181920190736105,0,3.65646500902455e-7,0
425575,1,1,1.26862151836419e-5,1,0.07979722905173026
768759,0.0423886659689782,0.00994055562208316,3.15878789440696e-5,1.06082242187807e-4,3.1838860679433426e-5
426853,0,0,0,0,0
426134,1,1,2.63342776758351e-9,1,7.024008627678759e-4
414890,1,1,1,0.768241648990659,1.1001444335929353e-11
420400,1,1,0.0152430665889649,1,0.9690063757294775
428067,1,1,1.17316913680062e-6,0.965859542103963,0.8779659833417213
NA,1,1,0.116732889362014,0.134920711090612,0.8245165298142839
